team_safe,team,combo_ids,combo_names,appearances,wins,win_rate,mid_detected_count,sample_matches
Team Falcons,Team Falcons,62|64|79,62|64|79,3,0,0.000,0,"8515218704,8536499892,8539809790"
Team Falcons,Team Falcons,62|69|120,62|69|120,3,0,0.000,0,"8515218704,8539809790,8549890849"
Team Falcons,Team Falcons,62|79|120,62|79|120,3,0,0.000,0,"8515218704,8536499892,8539809790"
Team Falcons,Team Falcons,63|100|137,63|100|137,3,0,0.000,0,"8537408983,8540450895,8580874181"
Team Falcons,Team Falcons,63|120|129,63|120|129,3,0,0.000,0,"8536705879,8539982033,8580434959"
Team Falcons,Team Falcons,63|64|100,63|64|100,3,0,0.000,0,"8540450895,8548474254,8580874181"
Team Falcons,Team Falcons,63|64|123,63|64|123,3,0,0.000,0,"8526490115,8526600683,8580874181"
Team Falcons,Team Falcons,63|64|137,63|64|137,3,0,0.000,0,"8536597199,8540450895,8580874181"
Team Falcons,Team Falcons,63|65|66,63|65|66,3,0,0.000,0,"8514117469,8536705879,8539982033"
Team Falcons,Team Falcons,63|66|120,63|66|120,3,0,0.000,0,"8510884183,8536705879,8539982033"
Team Falcons,Team Falcons,64|100|137,64|100|137,3,0,0.000,0,"8540450895,8576678568,8580874181"
Team Falcons,Team Falcons,64|102|120,64|102|120,3,0,0.000,0,"8515218704,8577745816,8580874181"
Team Falcons,Team Falcons,64|69|100,64|69|100,3,0,0.000,0,"8516930248,8539809790,8540450895"
Team Falcons,Team Falcons,64|70|96,64|70|96,3,0,0.000,0,"8526600683,8537466319,8576076065"
Team Falcons,Team Falcons,64|72|79,64|72|79,3,0,0.000,0,"8516930248,8532316401,8536499892"
Team Falcons,Team Falcons,64|79|123,64|79|123,3,0,0.000,0,"8516930248,8526490115,8579245952"
Team Falcons,Team Falcons,65|66|102,65|66|102,3,0,0.000,0,"8514117469,8536705879,8537328580"
Team Falcons,Team Falcons,65|72|120,65|72|120,3,0,0.000,0,"8539982033,8548474254,8582522954"
Team Falcons,Team Falcons,65|72|129,65|72|129,3,0,0.000,0,"8539982033,8550149598,8550292837"
Team Falcons,Team Falcons,65|72|98,65|72|98,3,0,0.000,0,"8550149598,8550292837,8582522954"
Team Falcons,Team Falcons,65|98|137,65|98|137,3,0,0.000,0,"8512870110,8549982041,8582522954"
Team Falcons,Team Falcons,66|100|114,66|100|114,3,0,0.000,0,"8446587536,8536705879,8576406746"
Team Falcons,Team Falcons,66|100|120,66|100|120,3,0,0.000,0,"8536705879,8539067262,8539982033"
Team Falcons,Team Falcons,66|100|137,66|100|137,3,0,0.000,0,"8446587536,8539067262,8576406746"
Team Falcons,Team Falcons,66|102|128,66|102|128,3,0,0.000,0,"8446587536,8512558125,8514117469"
Team Falcons,Team Falcons,66|120|137,66|120|137,3,0,0.000,0,"8512558125,8539067262,8582522954"
Team Falcons,Team Falcons,66|123|128,66|123|128,3,0,0.000,0,"8458567498,8460035179,8512558125"
Team Falcons,Team Falcons,66|128|129,66|128|129,3,0,0.000,0,"8458567498,8524864184,8525084966"
Team Falcons,Team Falcons,66|69|114,66|69|114,3,0,0.000,0,"8446587536,8459915275,8550072085"
Team Falcons,Team Falcons,66|69|128,66|69|128,3,0,0.000,0,"8446587536,8459915275,8525084966"
Team Falcons,Team Falcons,66|96|101,66|96|101,3,0,0.000,0,"8524864184,8537328580,8539067262"
Team Falcons,Team Falcons,69|120|129,69|120|129,3,0,0.000,0,"8516930248,8525084966,8582154770"
Team Falcons,Team Falcons,69|128|129,69|128|129,3,0,0.000,0,"8447703577,8525084966,8582154770"
Team Falcons,Team Falcons,69|72|120,69|72|120,3,0,0.000,0,"8516930248,8525084966,8582154770"
Team Falcons,Team Falcons,69|72|129,69|72|129,3,0,0.000,0,"8516930248,8525084966,8582154770"
Team Falcons,Team Falcons,69|79|120,69|79|120,3,0,0.000,0,"8515218704,8516930248,8539809790"
Team Falcons,Team Falcons,7|38|128,7|38|128,3,0,0.000,0,"8447613945,8449465357,8456770626"
Team Falcons,Team Falcons,70|100|123,70|100|123,3,0,0.000,0,"8446788561,8461854486,8532434830"
Team Falcons,Team Falcons,70|101|129,70|101|129,3,0,0.000,0,"8527782901,8537466319,8548606633"
Team Falcons,Team Falcons,70|123|128,70|123|128,3,0,0.000,0,"8446788561,8447703577,8461476910"
Team Falcons,Team Falcons,70|123|129,70|123|129,3,0,0.000,0,"8447703577,8461476910,8537466319"
Team Falcons,Team Falcons,70|72|100,70|72|100,3,0,0.000,0,"8461854486,8527782901,8532434830"
Team Falcons,Team Falcons,72|100|120,72|100|120,3,0,0.000,0,"8516930248,8539982033,8548474254"
Team Falcons,Team Falcons,72|100|129,72|100|129,3,0,0.000,0,"8516930248,8527782901,8539982033"
Team Falcons,Team Falcons,72|101|120,72|101|120,3,0,0.000,0,"8525084966,8528068483,8582522954"
Team Falcons,Team Falcons,72|120|131,72|120|131,3,0,0.000,0,"8461735141,8548474254,8582154770"
Team Falcons,Team Falcons,72|123|129,72|123|129,3,0,0.000,0,"8516930248,8550149598,8550292837"
Team Falcons,Team Falcons,72|128|129,72|128|129,3,0,0.000,0,"8456770626,8525084966,8582154770"
Team Falcons,Team Falcons,72|79|100,72|79|100,3,0,0.000,0,"8461854486,8516930248,8532434830"
Team Falcons,Team Falcons,72|79|123,72|79|123,3,0,0.000,0,"8461854486,8516930248,8532434830"
Team Falcons,Team Falcons,72|98|100,72|98|100,3,0,0.000,0,"8527782901,8538982213,8540545264"
Team Falcons,Team Falcons,72|98|101,72|98|101,3,0,0.000,0,"8527782901,8528068483,8582522954"
Team Falcons,Team Falcons,72|98|120,72|98|120,3,0,0.000,0,"8528068483,8536499892,8582522954"
Team Falcons,Team Falcons,72|98|123,72|98|123,3,0,0.000,0,"8538982213,8550149598,8550292837"
Team Falcons,Team Falcons,72|98|137,72|98|137,3,0,0.000,0,"8449812647,8540545264,8582522954"
Team Falcons,Team Falcons,79|100|120,79|100|120,3,0,0.000,0,"8516930248,8537408983,8539809790"
Team Falcons,Team Falcons,79|100|123,79|100|123,3,0,0.000,0,"8461854486,8516930248,8532434830"
Team Falcons,Team Falcons,8|120|128,8|120|128,3,0,0.000,0,"8460164236,8525084966,8582154770"
Team Falcons,Team Falcons,8|66|120,8|66|120,3,0,0.000,0,"8510884183,8525084966,8537328580"
Team Falcons,Team Falcons,8|72|120,8|72|120,3,0,0.000,0,"8460164236,8525084966,8582154770"
Team Falcons,Team Falcons,8|72|128,8|72|128,3,0,0.000,0,"8460164236,8525084966,8582154770"
Team Falcons,Team Falcons,96|100|101,96|100|101,3,0,0.000,0,"8527782901,8539067262,8540189130"
Team Falcons,Team Falcons,96|101|129,96|101|129,3,0,0.000,0,"8524864184,8527782901,8537466319"
Team Falcons,Team Falcons,96|102|120,96|102|120,3,0,0.000,0,"8537328580,8539067262,8577745816"
Team Falcons,Team Falcons,96|123|128,96|123|128,3,0,0.000,0,"8460035179,8511503985,8526490115"
Tundra Esports,Tundra Esports,3|39|123,3|39|123,3,0,0.000,0,"8550149598,8550292837,8579245952"
Tundra Esports,Tundra Esports,3|39|129,3|39|129,3,0,0.000,0,"8536597199,8550149598,8550292837"
Tundra Esports,Tundra Esports,3|39|98,3|39|98,3,0,0.000,0,"8536597199,8550149598,8550292837"
Tundra Esports,Tundra Esports,3|72|98,3|72|98,3,0,0.000,0,"8536499892,8550149598,8550292837"
Tundra Esports,Tundra Esports,3|98|123,3|98|123,3,0,0.000,0,"8515655427,8550149598,8550292837"
Tundra Esports,Tundra Esports,3|98|129,3|98|129,3,0,0.000,0,"8536597199,8550149598,8550292837"
Tundra Esports,Tundra Esports,39|65|129,39|65|129,3,0,0.000,0,"8536705879,8550149598,8550292837"
Tundra Esports,Tundra Esports,39|98|129,39|98|129,3,0,0.000,0,"8536597199,8550149598,8550292837"
Tundra Esports,Tundra Esports,58|65|123,58|65|123,3,0,0.000,0,"8446788561,8550149598,8550292837"
Tundra Esports,Tundra Esports,66|102|114,66|102|114,3,0,0.000,0,"8446587536,8536705879,8550072085"
Xtreme Gaming,Xtreme Gaming,11|45|79,11|45|79,3,0,0.000,0,"8447613945,8461735141,8461956309"
BB Team,BB Team,16|58|123,16|58|123,2,0,0.000,0,"8458323214,8458460625"
BB Team,BB Team,16|58|99,16|58|99,2,0,0.000,0,"8458323214,8458460625"
BB Team,BB Team,16|99|123,16|99|123,2,0,0.000,0,"8458323214,8458460625"
BB Team,BB Team,49|123|129,49|123|129,2,0,0.000,0,"8458323214,8458567498"
BB Team,BB Team,58|99|123,58|99|123,2,0,0.000,0,"8458323214,8458460625"
BetBoom Team,BetBoom Team,100|137|138,100|137|138,2,0,0.000,0,"8540450895,8540545264"
BetBoom Team,BetBoom Team,17|100|101,17|100|101,2,0,0.000,0,"8527782901,8540189130"
BetBoom Team,BetBoom Team,17|96|100,17|96|100,2,0,0.000,0,"8527782901,8540189130"
BetBoom Team,BetBoom Team,17|96|101,17|96|101,2,0,0.000,0,"8527782901,8540189130"
BetBoom Team,BetBoom Team,18|39|58,18|39|58,2,0,0.000,0,"8527923420,8528068483"
BetBoom Team,BetBoom Team,3|97|98,3|97|98,2,0,0.000,0,"8511224972,8528068483"
BetBoom Team,BetBoom Team,45|100|138,45|100|138,2,0,0.000,0,"8540450895,8540545264"
BetBoom Team,BetBoom Team,45|137|138,45|137|138,2,0,0.000,0,"8540450895,8540545264"
BetBoom Team,BetBoom Team,45|98|100,45|98|100,2,0,0.000,0,"8540357223,8540545264"
BetBoom Team,BetBoom Team,45|98|137,45|98|137,2,0,0.000,0,"8540357223,8540545264"
BetBoom Team,BetBoom Team,53|64|137,53|64|137,2,0,0.000,0,"8527923420,8540450895"
BetBoom Team,BetBoom Team,58|72|101,58|72|101,2,0,0.000,0,"8527782901,8528068483"
BetBoom Team,BetBoom Team,58|72|98,58|72|98,2,0,0.000,0,"8527782901,8528068483"
BetBoom Team,BetBoom Team,58|98|101,58|98|101,2,0,0.000,0,"8527782901,8528068483"
BetBoom Team,BetBoom Team,72|98|100,72|98|100,2,0,0.000,0,"8527782901,8540545264"
BetBoom Team,BetBoom Team,72|98|101,72|98|101,2,0,0.000,0,"8527782901,8528068483"
BetBoom Team,BetBoom Team,79|100|128,79|100|128,2,0,0.000,0,"8511224972,8540189130"
BetBoom Team,BetBoom Team,79|99|100,79|99|100,2,0,0.000,0,"8511224972,8540189130"
BetBoom Team,BetBoom Team,79|99|128,79|99|128,2,0,0.000,0,"8511224972,8540189130"
BetBoom Team,BetBoom Team,96|100|101,96|100|101,2,0,0.000,0,"8527782901,8540189130"
BetBoom Team,BetBoom Team,98|100|137,98|100|137,2,0,0.000,0,"8540357223,8540545264"
BetBoom Team,BetBoom Team,99|100|128,99|100|128,2,0,0.000,0,"8511224972,8540189130"
HEROIC,HEROIC,16|102|120,16|102|120,2,0,0.000,0,"8512558125,8548606633"
HEROIC,HEROIC,16|66|102,16|66|102,2,0,0.000,0,"8512558125,8548606633"
HEROIC,HEROIC,16|66|120,16|66|120,2,0,0.000,0,"8512558125,8548606633"
HEROIC,HEROIC,45|51|102,45|51|102,2,0,0.000,0,"8548606633,8576406746"
HEROIC,HEROIC,45|51|66,45|51|66,2,0,0.000,0,"8548606633,8576406746"
HEROIC,HEROIC,45|66|102,45|66|102,2,0,0.000,0,"8548606633,8576406746"
HEROIC,HEROIC,51|66|102,51|66|102,2,0,0.000,0,"8548606633,8576406746"
HEROIC,HEROIC,66|102|120,66|102|120,2,0,0.000,0,"8512558125,8548606633"
HEROIC,HEROIC,66|102|137,66|102|137,2,0,0.000,0,"8512558125,8576406746"
MOUZ,MOUZ,101|128|129,101|128|129,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,17|49|120,17|49|120,2,0,0.000,0,"8525084966,8532316401"
MOUZ,MOUZ,17|49|79,17|49|79,2,0,0.000,0,"8532316401,8532434830"
MOUZ,MOUZ,17|72|120,17|72|120,2,0,0.000,0,"8525084966,8532316401"
MOUZ,MOUZ,17|72|79,17|72|79,2,0,0.000,0,"8532316401,8532434830"
MOUZ,MOUZ,28|96|128,28|96|128,2,0,0.000,0,"8511503985,8524964454"
MOUZ,MOUZ,49|101|128,49|101|128,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|101|129,49|101|129,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|128|129,49|128|129,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|66|101,49|66|101,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|66|128,49|66|128,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|66|129,49|66|129,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,49|72|120,49|72|120,2,0,0.000,0,"8525084966,8532316401"
MOUZ,MOUZ,49|72|79,49|72|79,2,0,0.000,0,"8532316401,8532434830"
MOUZ,MOUZ,53|64|123,53|64|123,2,0,0.000,0,"8511503985,8580874181"
MOUZ,MOUZ,59|96|128,59|96|128,2,0,0.000,0,"8524864184,8524964454"
MOUZ,MOUZ,66|101|128,66|101|128,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,66|101|129,66|101|129,2,0,0.000,0,"8524864184,8525084966"
MOUZ,MOUZ,66|128|129,66|128|129,2,0,0.000,0,"8524864184,8525084966"
PVISION,PVISION,33|66|128,33|66|128,2,0,0.000,0,"8459915275,8460035179"
Team Falcons,Team Falcons,10|123|129,10|123|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|123,10|13|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|129,10|13|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|39,10|13|39,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|58,10|13|58,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|65,10|13|65,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|72,10|13|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|13|98,10|13|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|16|97,10|16|97,2,0,0.000,0,"8449657829,8451671758"
Team Falcons,Team Falcons,10|39|123,10|39|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|39|129,10|39|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|39|65,10|39|65,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|39|72,10|39|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|39|98,10|39|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|58|129,10|58|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|58|65,10|58|65,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|58|72,10|58|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|58|96,10|58|96,2,0,0.000,0,"8449657829,8537408983"
Team Falcons,Team Falcons,10|58|98,10|58|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|63|79,10|63|79,2,0,0.000,0,"8451671758,8537408983"
Team Falcons,Team Falcons,10|65|123,10|65|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|65|129,10|65|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|65|72,10|65|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|65|98,10|65|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|72|123,10|72|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|72|129,10|72|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|72|98,10|72|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|98|123,10|98|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,10|98|129,10|98|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,100|101|102,100|101|102,2,0,0.000,0,"8536705879,8539067262"
Team Falcons,Team Falcons,100|101|114,100|101|114,2,0,0.000,0,"8536705879,8540189130"
Team Falcons,Team Falcons,100|101|120,100|101|120,2,0,0.000,0,"8536705879,8539067262"
Team Falcons,Team Falcons,100|101|129,100|101|129,2,0,0.000,0,"8527782901,8536705879"
Team Falcons,Team Falcons,100|114|128,100|114|128,2,0,0.000,0,"8446587536,8540189130"
Team Falcons,Team Falcons,100|114|137,100|114|137,2,0,0.000,0,"8446587536,8576406746"
Team Falcons,Team Falcons,100|137|138,100|137|138,2,0,0.000,0,"8540450895,8540545264"
Team Falcons,Team Falcons,101|102|129,101|102|129,2,0,0.000,0,"8536705879,8548606633"
Team Falcons,Team Falcons,101|120|137,101|120|137,2,0,0.000,0,"8539067262,8582522954"
Team Falcons,Team Falcons,101|120|145,101|120|145,2,0,0.000,0,"8538849304,8539067262"
Team Falcons,Team Falcons,101|128|129,101|128|129,2,0,0.000,0,"8524864184,8525084966"
Team Falcons,Team Falcons,102|114|137,102|114|137,2,0,0.000,0,"8446587536,8576406746"
Team Falcons,Team Falcons,102|120|129,102|120|129,2,0,0.000,0,"8536705879,8548606633"
Team Falcons,Team Falcons,102|128|137,102|128|137,2,0,0.000,0,"8446587536,8512558125"
Team Falcons,Team Falcons,106|121|137,106|121|137,2,0,0.000,0,"8448961997,8540357223"
Team Falcons,Team Falcons,11|120|131,11|120|131,2,0,0.000,0,"8461735141,8577745816"
Team Falcons,Team Falcons,11|18|38,11|18|38,2,0,0.000,0,"8447613945,8461735141"
Team Falcons,Team Falcons,11|18|45,11|18|45,2,0,0.000,0,"8447613945,8461735141"
Team Falcons,Team Falcons,11|18|79,11|18|79,2,0,0.000,0,"8447613945,8461735141"
Team Falcons,Team Falcons,11|28|131,11|28|131,2,0,0.000,0,"8461735141,8576678568"
Team Falcons,Team Falcons,11|38|45,11|38|45,2,0,0.000,0,"8447613945,8461735141"
Team Falcons,Team Falcons,11|38|79,11|38|79,2,0,0.000,0,"8447613945,8461735141"
Team Falcons,Team Falcons,11|45|131,11|45|131,2,0,0.000,0,"8461735141,8577745816"
Team Falcons,Team Falcons,11|49|131,11|49|131,2,0,0.000,0,"8576678568,8577745816"
Team Falcons,Team Falcons,11|49|64,11|49|64,2,0,0.000,0,"8576678568,8577745816"
Team Falcons,Team Falcons,11|53|123,11|53|123,2,0,0.000,0,"8447703577,8456886907"
Team Falcons,Team Falcons,11|53|89,11|53|89,2,0,0.000,0,"8447703577,8456886907"
Team Falcons,Team Falcons,11|64|131,11|64|131,2,0,0.000,0,"8576678568,8577745816"
Team Falcons,Team Falcons,11|79|120,11|79|120,2,0,0.000,0,"8461735141,8461956309"
Team Falcons,Team Falcons,11|87|89,11|87|89,2,0,0.000,0,"8456886907,8461956309"
Team Falcons,Team Falcons,11|89|123,11|89|123,2,0,0.000,0,"8447703577,8456886907"
Team Falcons,Team Falcons,11|96|102,11|96|102,2,0,0.000,0,"8456886907,8577745816"
Team Falcons,Team Falcons,114|123|145,114|123|145,2,0,0.000,0,"8511503985,8538982213"
Team Falcons,Team Falcons,120|123|137,120|123|137,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,120|129|131,120|129|131,2,0,0.000,0,"8580434959,8582154770"
Team Falcons,Team Falcons,123|128|137,123|128|137,2,0,0.000,0,"8447703577,8512558125"
Team Falcons,Team Falcons,128|129|138,128|129|138,2,0,0.000,0,"8449036139,8456770626"
Team Falcons,Team Falcons,13|102|123,13|102|123,2,0,0.000,0,"8456886907,8461613337"
Team Falcons,Team Falcons,13|123|129,13|123|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|131|137,13|131|137,2,0,0.000,0,"8461613337,8576678568"
Team Falcons,Team Falcons,13|16|123,13|16|123,2,0,0.000,0,"8456886907,8458460625"
Team Falcons,Team Falcons,13|16|87,13|16|87,2,0,0.000,0,"8456886907,8458460625"
Team Falcons,Team Falcons,13|16|99,13|16|99,2,0,0.000,0,"8456886907,8458460625"
Team Falcons,Team Falcons,13|39|123,13|39|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|39|129,13|39|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|39|58,13|39|58,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|39|65,13|39|65,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|39|72,13|39|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|39|98,13|39|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|58|129,13|58|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|58|65,13|58|65,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|58|72,13|58|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|58|98,13|58|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|58|99,13|58|99,2,0,0.000,0,"8458460625,8461613337"
Team Falcons,Team Falcons,13|65|123,13|65|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|65|129,13|65|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|65|72,13|65|72,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|65|98,13|65|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|72|123,13|72|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|72|129,13|72|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|72|98,13|72|98,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|87|123,13|87|123,2,0,0.000,0,"8456886907,8458460625"
Team Falcons,Team Falcons,13|87|99,13|87|99,2,0,0.000,0,"8456886907,8458460625"
Team Falcons,Team Falcons,13|98|123,13|98|123,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|98|129,13|98|129,2,0,0.000,0,"8550149598,8550292837"
Team Falcons,Team Falcons,13|99|102,13|99|102,2,0,0.000,0,"8456886907,8461613337"
Team Falcons,Team Falcons,14|102|120,14|102|120,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|102|123,14|102|123,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|102|137,14|102|137,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|120|123,14|120|123,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|120|137,14|120|137,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|123|137,14|123|137,2,0,0.000,0,"8512558125,8580874181"
Team Falcons,Team Falcons,14|72|120,14|72|120,2,0,0.000,0,"8512558125,8528068483"
Team Falcons,Team Falcons,16|100|128,16|100|128,2,0,0.000,0,"8446788561,8511224972"
Team Falcons,Team Falcons,16|102|123,16|102|123,2,0,0.000,0,"8456886907,8512558125"
Team Falcons,Team Falcons,16|120|129,16|120|129,2,0,0.000,0,"8548606633,8582154770"
Team Falcons,Team Falcons,16|123|128,16|123|128,2,0,0.000,0,"8446788561,8512558125"
